Text,Label
"Winter Soldier, Black Widow, and Venom join the Marvel vs. Capcom: Infinite roster on December 5: http://play.st/2mNkGA2 pic.twitter.com/hY0PU39ffv",0
"All the details from the recently revealed Valkyria Chronicles 4, coming to PS4 in 2018: http://play.st/2mJ3pYF pic.twitter.com/Xr9rF7dleH",0
"""Valkyria Chronicles 4 is the culmination of everything we've learned up to this point."" Details on the story, characters, and more from the producer: http://play.st/2mJ3pYF pic.twitter.com/DUazNRLAvA",0
"PlayStation Experience 2017 is coming, and more than 80 exhibitors are confirmed. Read the near-final list: http://play.st/2mAJw6e pic.twitter.com/p9DsAEQfDj",0
"How do you localize a massive, 50-hour adventure like Yakuza 6? Inside the process: http://play.st/2zFcVkJ pic.twitter.com/4iLk6zPTO9",0
"Fighting EX Layer, Akira Nishitani's ""Mysterious Fighting Game,"" will keep every match a little crazy. Here's how: http://play.st/2mtCrEc pic.twitter.com/dRP9NcHmIP",0
"Attention, PS Plus members: Rainbow Six Siege is free to play until November 20. Details here: http://play.st/2mpK8LD pic.twitter.com/4Ugn005hFC",0
"Warframe sends players into new territory with Plains of Eidolon, the most ambitious update yet: http://play.st/2mpPRBl pic.twitter.com/bcZIn6Pw85",0
"The Skyrim VR launch guide: controls, settings, and more. Details: http://play.st/2APIgOM pic.twitter.com/6e4xuziokA",0
"The first Uncharted launched 10 years ago! Celebrate with a new theme, avatar, and more: http://play.st/2zKmwqx # Uncharted10pic.twitter.com/BtJN2WYug1",0
"The PlayStation VR Skyrim VR Bundle is available now, Dragonborn: http://play.st/2hzZY0U pic.twitter.com/tbvFZt72ik",0
PaRappa the Rapper has had the funky flow for 20 years! Celebrate with these anniversary wallpapers: http://play.st/2irbSLC pic.twitter.com/Q27hKSfsZD,0
New PlayStation games out next week: http://play.st/2zJcAxI Monster of the Deep: Final Fantasy XV brings fantastical fishing to PS VRpic.twitter.com/7WhWOLOjXy,0
"PS Music Recommends: Justice League and DC playlists, Diggin in the Carts: Rare Japanese Video Game Music, Talib Kweli and more - streaming now on Spotify. Listen here: http://play.st/2zLmAGv pic.twitter.com/K6uqsIjpgh",0
"Black Friday starts now with PlayStation Plus. Save on Destiny 2, COD WWII Digital Deluxe, and more at PS Store: http://play.st/2zJgSFc pic.twitter.com/TijMyie4pO",0
The team at @ Naughty_Dog looks back on a decade of adventure. The Uncharted series turns 10 on November 19: http://play.st/2zKmwqx pic.twitter.com/pK2xHBVFfB,0
The Empire's time has come. Star Wars Battlefront II is now available at PlayStation Store: http://play.st/SWBFII pic.twitter.com/0GNojJPpqr,0
"From Detroit: Become Human to Shadow of the Colossus, there are 100+ games coming to PS Experience this December: http://play.st/2mAJw6e pic.twitter.com/j6bxQOjpqP",0
Who knew raising a baby could be so difficult? Go inside the creation of Yakuza 6: The Song of Life: http://play.st/2zFcVkJ pic.twitter.com/21VuuVzKdR,0
PlayStation Experience 2017 exhibitor list revealed: http://play.st/2mAJw6e Play 100+ games in Anaheim this Decemberpic.twitter.com/4rodGEcWLY,0
The secrets of bringing Yakuza 6: The Song of Life to the west: http://play.st/2zFcVkJ pic.twitter.com/0DbQ8W0cae,0
Rip and tear through an army of demonic horrors in virtual reality. The # PSVR Doom VFR bundle launches Dec. 1: http://play.st/2mxz5jR pic.twitter.com/rfvReiOOUS,0
How Fighting EX Layer keeps every match a little crazy: http://play.st/2mtCrEc pic.twitter.com/zamFt6rJk8,0
"Just in time for the holidays. Today, @ HallmarkChannel is coming to PlayStation Vue!pic.twitter.com/hzJ9RjRPwj",0
"Introducing the PlayStation VR Doom VFR bundle: http://play.st/2mxz5jR Strap on your # PSVR headset and go to... well, you knowpic.twitter.com/3NNqD3G8xj",0
"The ""mysterious fighting game"" Fighting EX Layer is coming to PS4! The beta begins December 11: http://play.st/2mtCrEc pic.twitter.com/F08CkLQHC6",0
Got PlayStation Plus? Play Rainbow Six Siege for free this weekend! Details at http://PlayStation.Blog : http://play.st/2mpK8LD pic.twitter.com/CBeQWadTfr,0
Warframe: Plains of Eidolon is now live on PS4. How the free-to-play hit has changed since its 2013 launch (spoiler: it's changed a lot): http://play.st/2mpPRBl pic.twitter.com/Mnv3tZzAeg,0
"PS Plus subscribers can play Rainbow Six Siege for free from Nov. 16 to Nov. 20, ahead of its Operation White Noise launch: http://play.st/2mpK8LD pic.twitter.com/dDpHTVsmM5",0
"Get ‘em, Aloy!https://twitter.com/thegameawards/status/930457532119728128 …",0
"Warframe is a very different game today than it was when it launched four years ago. Plains of Eidolon launches today, taking the experience to a whole new level: http://play.st/2mpPRBl pic.twitter.com/gaAr2oeFJ1",0
Live that farmer lifestyle today.pic.twitter.com/9SHvisJpUo,0
"""What do we do now?"" ""We avenge our Emperor."" Star Wars Battlefront II (Elite Trooper Deluxe Edition) is now playable on PS4. Join the fight: http://play.st/SWBF2-Deluxe pic.twitter.com/wBJWgbHIJX",0
Less than 30 minutes until Star Wars Battlefront II launches at PlayStation Store! Countdown with us live and redeem free PS Avatars at http://live.playstation.com pic.twitter.com/ocbX9LR3Q1,0
"And we are LIVE! Tune in to http://live.playstation.com and join us as we count down to the launch of Star Wars Battlefront II on PS4. Gameplay, giveaways, and more coming up right now:http://play.st/pgwIG",0
We are moments away! Countdown to the launch of Star Wars Battlefront II with us and watch on http://live.playstation.com for a chance to win a PS4 Pro!pic.twitter.com/ygd5b7RxRq,0
Star Wars Battlefront II launches this week. Watch our new TV spot here: http://play.st/2zyqPFj pic.twitter.com/HdWXOd1oxE,0
"The Limited Edition Star Wars Battlefront II PS4 Pro bundle hits store shelves tomorrow, but we got one today. Let's unbox it in our Instagram Story: https://www.instagram.com/playstation/ pic.twitter.com/6FvyiRo89L",0
Join us tonight at 8:00 PM Pacific as we celebrate the launch of Star Wars Battlefront II at http://live.playstation.com !pic.twitter.com/dBMuOHHgOf,0
Black Friday starts THIS Friday for PS Plus members. Save up to 40% on COD WWII Destiny 2 NBA 2K18 FIFA 18 Madden 18 South Park TFBW and more: http://play.st/2jrcpAE pic.twitter.com/sPlK0FsolO,0
"Solve adolescent mysteries and brawl through a totally normal, multi-dimensional high school in Super Daryl Deluxe: http://play.st/2mkWMvD pic.twitter.com/qvUYaSFamD",0
"The Force is strong with PlayStation. Enjoy our new Star Wars Battlefront II live-action TV spot, Rivalry.pic.twitter.com/dxekjptseu",0
It's an indie bonanza! We're adding 20 new indies to our PS Now game streaming service. Details: http://play.st/2zkfCIm pic.twitter.com/kpmfmzke0G,0
It's time to collect the legendary loot in Need for Speed Payback: Derelicts. Out now on PS4: http://play.st/2zM75yC pic.twitter.com/O75PmSVkuR,0
Tune in to http://live.playstation.com tomorrow at 8 pm Pacific for your shot at this Limited Edition Star Wars Battlefront II PS4 Pro and more.pic.twitter.com/yDIoJLeDbz,0
Take on the battlefield as Rey in Star Wars Battlefront II: http://play.st/2zstXmb pic.twitter.com/lAL9HQG4LX,0
"Head into Star Wars Battlefront II with Arcade Mode, where you can play head to head against friends: http://live.playstation.com pic.twitter.com/qDgOdCBUvN",0
"Explore a massive open-world playground in Need for Speed Payback, out now on PS4: http://play.st/2zM75yC pic.twitter.com/AGu26tpHmO",0
Horizon Zero Dawn: The Frozen Wilds is out now on PS4. Start your next quest: http://play.st/2lXe55t pic.twitter.com/aWMYNeSHLy,0
"The Blogcast is back! http://play.st/Blogcast268 One last look back at our PGW highlights, big praise for Hand of Fate 2's impeccable narration, and lots more. Enjoy!pic.twitter.com/Zleg18yPJr",0
"Welcome to Strike Mode in Star Wars Battlefront II, built for tight knit gameplay: http://play.st/2zstXmb pic.twitter.com/JnGkQX1mBs",0
"Dive into Galactic Assault, a 20v20 multiplayer mode that brings iconic battles to life in Star Wars Battlefront II: http://live.playstation.com pic.twitter.com/HlsK4s0yjj",0
PlayStation Experience returns to Anaheim in less than a month! Here's the plan: http://play.st/2lWHGMp pic.twitter.com/CYBOgRAut1,0
https://twitter.com/injusticegame/status/929214473021378560 …,0
"Save big on PS4, PS VR and more starting November 19. Our Black Friday 2017 deals: http://play.st/2ztdVbQ pic.twitter.com/O1feSdPFdw",0
"In Need for Speed Payback, the world of Fortune Valley is yours to win. Out now on PS4: http://play.st/2zM75yC pic.twitter.com/WYbR4naXjx",0
The fight for the galaxy is only a few days away. Pre-order the deluxe edition of Star Wars Battlefront II and pre-load now: http://play.st/2zstXmb pic.twitter.com/ROUDgLY8Hq,0
Gather your steel. Play For Honor for free this weekend until November 12. More details: http://play.st/2mclXQN pic.twitter.com/b1FmNyfXpH,0
"New PlayStation games out next week: http://play.st/2m6DLN2 Star Wars Battlefront II, The Sims 4, Skyrim VR... clear your calendar!pic.twitter.com/aQMXn5tY3f",0
The Path to Glory begins today in FIFA 18. Details: http://play.st/2mafHc8 pic.twitter.com/EKkqXy1Ztq,0
"PS Music Recommends: Eminem, Justice League Original Motion Picture Soundtrack, Need for Speed Payback, Bullet for My Valentine and more - streaming now on Spotify. Listen here: http://play.st/2zumUcw pic.twitter.com/tNHOIR60EM",0
Fight for the Empire in Star Wars Battlefront II through the eyes of Inferno Squad: http://live.playstation.com pic.twitter.com/Zjvxi9GfeT,0
"Wow, has it already been a year? Happy birthday, PS4 Pro! pic.twitter.com/8vs9OtmPhn",0
"You have one week to prepare, Dragonborn. Return to Skyrim with the PlayStation VR bundle launching November 17.pic.twitter.com/0uxkLKBJnH",0
"Update: The release dates for two upcoming PS VR titles have shifted. The Inpatient: January 23, 2018 Bravo Team: March 6, 2018 This shift is to ensure the dev teams have the time they need to make these games as enjoyable for players as possible.",0
"7 things you should know about zany PS VR supermarket defense game Shooty Fruity, launching this holiday: http://play.st/2mblVbT pic.twitter.com/uK8RB4oUQ9",0
"Our Black Friday 2017 deals revealed: http://play.st/2ztdVbQ Big savings on PS4, PlayStation VR, and morepic.twitter.com/mpA0fYJH8u",0
The tiny team at @ Pixelopus is ecstatic to finally be able to talk about Concrete Genie. New music track and game details at http://PlayStation.Blog : http://play.st/2zrN4fW pic.twitter.com/mMeOHmehHg,0
"Rec Room is a virtual reality social club, and it's coming to PlayStation VR. Get in on the open beta starting Nov. 21: http://play.st/2m8CVPW pic.twitter.com/xZeqFCBUgH",0
God of War's new combat system brings Atreus into the fold. See the latest trailer: http://play.st/2gW0Vk9 pic.twitter.com/wcr79MovED,0
The team at Tokyo RPG seeks to recapture the magic of classic RPGs in Lost Sphear. New Q&A with the game's director at http://PlayStation.Blog : http://play.st/2zpmFPV pic.twitter.com/Lhehc1kUhG,0
Begin your fight on the battlefront by completing quests at http://live.playstation.com to win Star Wars Battlefront II avatars.pic.twitter.com/0lbId87sOp,0
"Concrete Genie: 6 things we learned about @ Pixelopus' upcoming PS4 adventure at # PlayStationPGW: http://play.st/2zrN4fW Plus, listen to the stunning musical track from the reveal trailerpic.twitter.com/4yB827ewEZ",0
Free social VR experience Rec Room is coming to PS VR! Open beta kicks off Nov. 21: http://play.st/2m8CVPW pic.twitter.com/iB42WB82hr,0
"New Q&A with the director of Lost Sphear: http://play.st/2zpmFPV Gameplay differences, lessons learned, and finding the sweet spot between old and newpic.twitter.com/xHECZ9QUC5",0
Run Dorothy Run is an endless rhythm runner through the land of Oz: http://play.st/2m32bHg Out for PS VR Dec. 12pic.twitter.com/2hKIOX7XNb,0
"Just in time for # HorizonZeroDawn The Frozen Wilds, there's a new Aloy statue up for pre-order at the PlayStation Gear store. $40 USD, get yours here: http://play.st/2hm0yCX pic.twitter.com/kvk1ZApVe8",0
You hold the key to Kara's story in Detroit: Become Human. Learn more: http://play.st/2ltyEGA pic.twitter.com/AKlQHnSvyP,0
"Meet Iden Versio, Commander of the Inferno Squad in Star Wars Battlefront II: http://live.playstation.com pic.twitter.com/PRAgFHgF07",0
"Race through Oz to an electro-swing soundtrack in Run Dorothy Run, out Dec. 12 for PS VR: http://play.st/2m32bHg pic.twitter.com/7RKbmUfH3g",0
"Enter the Arena with your # PSVR headset or DualShock 4 in League of War: VR Arena, out now: http://play.st/2zk26EB pic.twitter.com/kPDiqUHGFW",0
"Abzu, This War of Mine: The Little Ones and lots more join the PS Now streaming library this month: http://play.st/2zkfCIm pic.twitter.com/zrl4NUbmoi",0
"In Pig Eat Ball, you’ll need to chomp your way through mazes and puzzles: http://play.st/2lZj8Cx Coming soon to PS4.pic.twitter.com/XdtuhBV89l",0
PlayStation App gets an all-new look starting today: http://play.st/2Aj6PDB pic.twitter.com/rUe4REeysY,0
"PS Store charts: FIFA 18, South Park: The Fractured But Whole and Middle-earth: Shadow of War win big in October: http://play.st/2m2hrnI pic.twitter.com/2IF0G8ISc3",0
Show your allegiance to Inferno Squad with this Iden Avatar. Head over to http://live.playstation.com to earn yours.pic.twitter.com/BILre1dWLS,0
"Wage war against your friends in League of War: VR Arena, out now for PS VR. This week’s new PS Store arrivals: http://play.st/2z8O7Br pic.twitter.com/GkCDyZUCVM",0
Aaron Judge is your @ MLBTheShow '18 cover athlete. More details & pre-order info at http://PlayStation.Blog : http://play.st/2zozppR pic.twitter.com/CveS0gGYPx,0
Listen to The Lost Pages of Norse Myth to hear the full interview with God of War Composer @ bearmccreary: http://bit.ly/2yX44eb pic.twitter.com/94cwVjjiaE,0
League of War: VR Arena makes room for two with head-to-head social mode: http://play.st/2zk26EB Out now for PS VRpic.twitter.com/YKDsrBQRO9,0
Congrats on the big day!,0
Here are all the games joining the PS Now streaming library this month: http://play.st/2zkfCIm pic.twitter.com/4g9FCUnNm0,0
"Get ready to eat everything in sight to solve the puzzles in Pig Eat Ball, coming soon to PS4: http://play.st/2lZj8Cx pic.twitter.com/JaekUMnhvS",0
Here are your PlayStation Store top downloads for October 2017: http://play.st/2m2hrnI pic.twitter.com/TnrlhTumPy,0
Horizon Zero Dawn: The Frozen Wilds is live. Protip: Bring a jacket. http://play.st/HZD-TFW How to get started: http://play.st/HZDTFW-FAQ pic.twitter.com/uygEZeebOU,0
Ready for Horizon Zero Dawn: The Frozen Wilds? Here's how to find the new expansion content: http://play.st/2lXe55t pic.twitter.com/fmrc3VMyLh,0
In LA? This opens on Saturday at @ gallerynucleus!https://twitter.com/insomniacgames/status/918555353087750145 …,0
"Introducing your @ MLBTheShow 18 cover athlete: http://play.st/2zozppR Plus, edition differences & pre-order bonuses listedpic.twitter.com/rP2yE0L3BY",0
Ready for # PSX? Here's what we've got planned: http://play.st/2lWHGMp See you next month!pic.twitter.com/LOxaeK1IlT,0
The countdown begins now. Pre-order Star Wars Battlefront II to pre-load and play at 9 pm PT on November 13: http://play.st/2zn9Ljg pic.twitter.com/RkIiP9WOs4,0
New adventures are coming to the world of Horizon Zero Dawn. Here's how to find them: http://play.st/2lXe55t pic.twitter.com/oUJGnLvyj3,0
"Welcome back, Dragonborn. Introducing the PlayStation VR Skyrim VR Bundle: http://play.st/2zivzPa pic.twitter.com/xQ8ZT75wKA",0
Naughty Dog is upgrading its tech in preparation for The Last of Us Part II.pic.twitter.com/yUySKNYuni,0
"Owlboy is almost here. The long-awaited adventure begins February 13, 2018 on PS4. http://play.st/2z3QAgz pic.twitter.com/mayRQ4OrD0",0
Aloy is back this week in Horizon Zero Dawn: The Frozen Wilds. See what other new titles are launching in The Drop: http://play.st/2AiBpOo pic.twitter.com/OB6eE6d7nz,0
"The Count or the legend? # UFC217 starts now, watch live at PlayStation Store: http://play.st/2zcIJNT pic.twitter.com/nY3fd5Mpi8",0
"Introducing the Scorcher, one of the new machines in Horizon Zero Dawn: The Frozen Wilds: http://play.st/2z3cMHH pic.twitter.com/ueUmkouKZK",0
Here's everything you need to know about our huge show at Paris Games Week 2017: http://play.st/2lxgP9D pic.twitter.com/wteJ37Wzvb,0
Everything in the Ghost of Tsushima trailer is rendered in engine. You can explore it all as the player.pic.twitter.com/ij51FLeEby,0
PS Plus members! Last chance to get Metal Gear Solid V & Amnesia: Collection for free before a new lineup arrives: http://play.st/PlusGames pic.twitter.com/nTSBMVccIZ,0
Watch # UFC217 Bisping vs St-Pierre TONIGHT live at PS Store. Still time to pre-order: http://play.st/2zcIJNT PS Plus members save 10%.pic.twitter.com/ETE2YrcPzQ,0
The magical painting of Concrete Genie is meant to feel effortless and full of joy.pic.twitter.com/t4COJZvw1F,0
We've gleaned new Shadow of the Colossus PS4 details from our hands-on session at # PlayStationPGW: http://play.st/2lQYepl pic.twitter.com/dhMuzULFam,0
Watch the 15 biggest new trailers from PlayStation’s Paris Games Week showcase: http://play.st/2lLl15T pic.twitter.com/qcO6N8UrGq,0
New PlayStation games out next week: http://play.st/2z8O7Br Need for Speed Payback launches November 10 on PS4pic.twitter.com/Ds2yE9jUE1,0
"PS Music Recommends: Maroon 5, Kygo, Jez Dior & Pretty Lights takeovers and more - now on Spotify. Listen here: http://play.st/2lNQKDq pic.twitter.com/UU0FfUsblI",0
We played the magnificent PS4 version of Shadow of the Colossus at # PlayStationPGW. Here's what we learned: http://play.st/2lQYepl pic.twitter.com/EYIzR4VjN2,0
"Watch 10+ minutes of Horizon Zero Dawn: The Frozen Wilds, out November 7 on PS4: http://play.st/2lOorF0 pic.twitter.com/P5AIjHVGcb",0
Watch all the biggest trailers from Paris Games Week right here: http://play.st/2lLl15T pic.twitter.com/bM77wrk2QB,0
The Elder Scrolls Online: Clockwork City DLC is out November 7: http://play.st/2zbFpCl Explore a mechanical wonderlandpic.twitter.com/imHtH3TKUQ,0
Campaign. Multiplayer. Zombies. Call of Duty: WWII is out now on PS4: http://play.st/2lJ9NP0 pic.twitter.com/UMyIIVMCc9,0
It's finally time to join the ranks. Call of Duty: WWII is out now: http://play.st/2irBwin pic.twitter.com/HYYlxjHhut,0
We're celebrating the launch of COD: WWII and playing through Zombie Mode live right now. Tune in here: http://play.st/2zSenxy pic.twitter.com/2f0D27ORIi,0
Tune in at http://live.playstation.com starting at 11 pm ET for a chance to win this COD: WWII Limited Edition Footlocker & PS4 Pro!pic.twitter.com/SNwwGAxu3T,0
Take the fight straight to the Triad in The Hong Kong Massacre: http://play.st/2ymzOts pic.twitter.com/BwEvJdkAz4,0
That's right! You can take on the hunt as Aloy in Monster Hunter: World exclusively on PS4: http://play.st/2z5TeA0 pic.twitter.com/wthJQZWmta,0
Attention @ RokuPlayer users: an update is coming to the PlayStation Vue channel in the weeks to come. Look forward to a new look and guide!pic.twitter.com/co9oDgXBOD,0
"Following in the footsteps of The London Heist comes Blood & Truth, a classic action thriller for PS VR. Details: http://play.st/2xzOnW8 pic.twitter.com/rYBC6X2vBP",0
Ride solo or take to the skies with your friends in Invector: http://play.st/2h49lJA pic.twitter.com/mJEt9sNDUM,0
"Travel deep into a new dimension the stunning PS VR side-scroller, Star Child. Learn more here: http://play.st/2gVmRiR pic.twitter.com/DhZ7XRh5ql",0
"In 2017, we launched the world's most powerful console. In 2018, experience it for yourself: http://bit.ly/2D8KDxj pic.twitter.com/p0dlLTJ5Id",1
100+ games or multiplayer with your buddies? Why not both? Get your first month of # XboxGamePass or # XboxLive Gold for $1 each until January 4: http://bit.ly/2zhZfbd pic.twitter.com/WyAUcyKeku,1
"Ready to experience the world’s most powerful console? Trade in your current console at @ GameStop, @ BestBuy, @ Amazon, or @ Walmart. Valid only in the US. # XboxOneX.pic.twitter.com/TkedShMhC7",1
Fewer side effects. More games. Get started with # XboxGamePass at http://bit.ly/2BAGHsJ .pic.twitter.com/IEOJxiDXnr,1
"Optional: shirt, shoes, pants. # PUBG [T] http://bit.ly/2BQSfVD pic.twitter.com/AJTSVpQo20",1
"This Week on # Xbox, get some tips and tricks for your new # XboxOne console, and take a peek at recent improvements: http://bit.ly/2ziMCwx pic.twitter.com/gCKTbU9EGq",1
Fair enough!,1
Hi there!,1
That's what we're talking about! Here's to all the solo squad chicken dinners in your future!,1
That's what's up! Here's to all the great gaming in your future!,1
"That's what we're talking about, Lee! Which games did you pick up?",1
Time to roll through!,1
We know those feels.,1
Right? We've been having a blast!,1
They grow up so fast!,1
That first solo chicken dinner is going to be so sweet.,1
Sounds like the living room is his court house! # Xboxpic.twitter.com/P9qrr0FW3R,1
# TFW you get spawn-killed. RT if you can relate. Play # Darksiders [M] now on # XboxGamePass: http://bit.ly/2BSHulA pic.twitter.com/ze08tkTUgL,1
Let us know how you like it!,1
Now that's a good deal!,1
We're glad you're having fun out there in the battlegrounds!,1
No problem!,1
Nice! Do you have a main character you like to play as?,1
We love that GIF! Thanks!,1
Well the Xbox will be awesome no matter what.,1
Awesome shot!,1
And many years after as well!,1
We bet you did great!,1
Sounds like a very Merry Christmas indeed!,1
Thanks for being so awesome! Fans like you are why we do what we do!,1
We're always shaking it up!,1
"Those type of bonds can last a lifetime. Thanks for sharing, Chris.",1
You've got him in your sights!,1
Not bad advice.,1
It looks good!,1
Congratulations!,1
There's no honor among thieves!,1
You're ready for some real action!,1
The grind never ends.,1
"We like your priorities, Charles!",1
Very awesome designs!,1
"On behalf of all of us at Xbox, welcome to the family!",1
The cloud is a pretty great help!,1
"Glad to hear it, Josh! If everything keeps up, we're sure you'll be feasting in no time. Good luck out there!",1
Well played!,1
It's good to be home.,1
"You have good taste in games, William!",1
Thanks!,1
Relationship goals.,1
Seems like the controller is in good hands.,1
Looking good!,1
A good choice!,1
Thank you! We hope you enjoy your new console.,1
We know those feels! We'll be there waiting for you when you get home!,1
What do you think of the game so far?,1
Nice! So is it safe to say that chicken on the menu tonight?,1
No one ever said that pirates were honorable.,1
"Whoa, you're a natural! Time to get some more wins?",1
You never know! We suggest starting here! http://msft.social/kBmOuz,1
"Great work, Jeremy! Congratulations!",1
A huge shout out to your wife!,1
It's the most fun way to get those dinners!,1
Awesome! Have you won any chicken dinners yet?,1
And Destiny 2 is coming in at third! Not bad!,1
,1
Stories like these really do keep us going. It's great that the bonds created and the memories made are still going strong even to this day. We're just glad we could play a small part in building those friendships. Thank you and to all Xbox gamers for being our friend.,1
That's quite a haul!,1
Not bad at all!,1
You're the real chicken master,1
That's one cool house!,1
"Come for the LOLs, stay for the chicken!",1
Jeep it up!,1
"Have you been able to catch up yet, Guardian?",1
Way to serve up the Love-Love! # Xboxpic.twitter.com/5SAlfXEBQz,1
Oh yup! How much of the game have you replayed?,1
"Glad that you're enjoying it, Carlos!",1
We hope the stream went well!,1
"The wait is almost over, Capt'n!",1
Taking it back to the old school! You've got a keeper on your hands!,1
You're really racing towards the finish line.,1
2018 is looking up too!,1
Looks good if you ask us!,1
For the better we hope!,1
"Thanks for the feedback, Matt! We hope you keep having fun!",1
Congratulations!,1
The Force is strong in this one.,1
We couldn't think of a more romantic gift!,1
There's no wrong way to celebrate # XboxGamePass. Get started today at http://bit.ly/2BS8d20 .pic.twitter.com/vK7BiFaXwV,1
"Sounds like the best way to spend a day! How are you liking it so far, Adam?",1
"Ah! No wonder, that game is stunning!",1
,1
"Very nice milestone! Here's to the next 3,000!",1
Glad you're liking it! Which game are you playing right now?,1
"Sounds like a plan to us, Craig!",1
"Absolutely incredible! It's good to see you back on the team, Pilot!",1
Green.,1
Looking good. We're glad that it got to you safely!,1
Looking good indeed!,1
Sounds like a pretty productive day.,1
We're glad that you're loving it. The tail is so cute!!,1
They seem like a perfect match!,1
Now that's going to be an incredible set up!,1
"Have a great time playing, Amanda!",1
We hope that you reaped a bountiful harvest.,1
We're glad that you're loving the enhanced updates! How much of the game have you played so far?,1
That's the spirit!,1
You're in for a great time!,1
Team up—and gear up—with a new controller for your Player 2: http://bit.ly/2BlPHh7 # Xboxpic.twitter.com/TIqDAvxTkw,1
"Didn’t get everything you wanted yesterday? Get your first month of # XboxGamePass or # XboxLive Gold for $1 each, now through January 4: http://bit.ly/2kZxlLY Restrictions apply.pic.twitter.com/KPagc9laAe",1
Got a new 4K TV for the holidays like the Samsung QLED? Get it set up for the optimum Xbox One S and X experience: http://bit.ly/2zhhUUu # XboxOneXpic.twitter.com/Da1wWIeagT,1
"From space, to sea, to worlds beyond. Play the best games of the past, present, and future, only on # XboxOne: http://bit.ly/2DALEPO pic.twitter.com/aeR9YGL2e8",1
"Wherever the holidays find you, we hope they find you well. # HappyHolidays from all of us at Xbox.pic.twitter.com/jazeKa1Mej",1
"PLAYERUNKNOWN'S BATTLEGROUNDS [T] has arrived on console, only on # XboxOne. Play it today: http://bit.ly/2l1jkgP # PUBGpic.twitter.com/igIELhM5HR",1
Experience the console that everyone's talking about. The # XboxOneX is here: http://bit.ly/2kHKauW pic.twitter.com/R7MeCITQhJ,1
Every victory starts with the right design. Create yours today with # XboxDesignLab: http://bit.ly/2zgPRoq @ Seahawks @ DallasCowboys # DALvsSEApic.twitter.com/dw2WEKy8cd,1
"Begging to open ""just one"" earlypic.twitter.com/YG5AUg46bI",1
"Cold days ahead? Outfit your hibernation station with access to over 1300 games, 4K Ultra HD Blu-ray, and 4K video streaming. # XboxOneS now starting at just $199: http://bit.ly/2zmo6dP pic.twitter.com/jqo5NuqtCU",1
4K visuals and HDR lighting mean Geralt looks better than ever. # TheWitcher3 [M] is # XboxOneXEnhanced–see the full list of Enhanced titles here: http://bit.ly/2BnS0QM pic.twitter.com/hccBMzh2CM,1
"Give the gift of over 100 games with a subscription to # XboxGamePass, now just $1 for the first month: http://bit.ly/2pj2teG pic.twitter.com/2kzpjITfMp",1
"Allow us to reintroduce ourselves, in True 4K. # BabyBeastMode http://bit.ly/2pe1AV2 [E]pic.twitter.com/8S3U7gcFtI",1
"Not sure which # Xbox game to give? Try one of our biggest hits, now $20 off at http://bit.ly/2BYHD9I .pic.twitter.com/dqcC56MweM",1
Give the gift of top-notch entertainment with up to $80 off # XboxOneS. Shop now: http://bit.ly/2DwQjC2 pic.twitter.com/5M0mmFyTBW,1
Tap into your games' true potential with the power of # XboxOneX. Available now: http://bit.ly/2CYJIzf pic.twitter.com/tAZfmqvCQf,1
Your favorite monster slayer is now # XboxOneXEnhanced. Get 50% off The Witcher 3 [M] in the @ XboxStore # CountdownSale: http://bit.ly/2ziv5EJ pic.twitter.com/FNVjtbuIhX,1
The biggest games of the year are # XboxOneXEnhanced. See the full list at http://bit.ly/2zhWeYs .pic.twitter.com/ZbLS5wEb5h,1
RT to investigate. LIKE for everything else. @ MassEffect [M] and 100+ great games are available now on # XboxGamePass: http://bit.ly/2pj1hs6 pic.twitter.com/U12uBSqNIp,1
Can't go wrong with zombies!,1
You just warmed our hearts for the holidays! Merry Christmas and Happy New Year!,1
,1
"To snoop effectively, know danger when you see it Play # HelloNeighbor [E10+] today on # XboxOne: http://bit.ly/2kIxnIP pic.twitter.com/OxUUbNCVi2",1
We do our best!,1
Very nice! Have a great holiday visit.,1
Looks like you're all set for those holiday games!,1
That campaign is so good!,1
Nice! You'll have a lot of great games for the holiday.,1
"A custom controller, from the heart. We're sure he'll love it.",1
Thanks for the shout out!,1
@ tmhalofan Which one are you running it on?,1
Nice! What game are you playing?,1
"That game looked great before Xbox One X, now it's absolutely stunning!",1
"It's an awesome game, no doubt. We're glad you're having fun.",1
It's not too late to update the holiday wishlist!,1
Well done!,1
"Watch Will Smith and Joel Edgerton in @ BrightNetflix, now streaming on # Netflix on # XboxOne and in 4K on # XboxOneX: http://bit.ly/2BRPbso pic.twitter.com/2lTPuCXkn6",1
Thank you for staying awesome and gaming with us!,1
Merry Christmas to you too!,1
So close you can almost taste the chicken!,1
"This Week on # Xbox, catch our favorite moments from #2017, a massive ""Countdown to 2018 Sale,"" and an awesome # PUBG [T] giveaway. http://bit.ly/2CZ6jvR pic.twitter.com/EUuUarOYzx",1
"You're going to love when you get your hands on it, William.",1
Hooray! Great work.,1
That's definitely a weight off.,1
Sometimes you just need to take some time off for gaming.,1
We've got our fingers crossed for you.,1
The perfect place for it!,1
Grab special toy tanks—including the brand new Toy Arty—during # WorldofTanks' [T] holiday celebration. Learn more: http://bit.ly/2kYUOwT pic.twitter.com/q10NBace4O,1
You've got to be proud of your team!,1
Good luck!,1
Thanks for spreading the word!,1
Congratulations! That must make you feel super accomplished!,1
